name,lat,lon,imgurl,other
Masjid As Sunnah,-6.27521,106.740143,http://lh6.ggpht.com/Q_eC5c11zfJ1oRfqX-A9cjVcWusF2ccjYlT3TRuLJC3MBUEL95MAsP1dBtMk-fozhy9ATGwnSevS_c7zvs83,1687f9a43286439f8dfb1185d2352561.16
Masjid Al-ikhlash,-6.298443,106.634356,http://lh3.googleusercontent.com/AoxXBoBIOJSwXlbd3NV00JIpiaX4u8KhDxCipG8VQimVwtLvMG8knrquEVKom6oHPgo2F9jqZDpYtwnJO0Gy,0e0fdffbce224723be30d79904224488.16
Kubah Hall Fresco Aria,-6.289811,106.64483,http://lh3.googleusercontent.com/EZVEDdS14o7HShUZaQChTErCY-d9s4ERjL9eYXd6i-k29kqYppm1Hv5Hky8CA9KjrERjunw_z5JX4xetB_7m,80333dd7147440e2b09a86535a90b8ee.16
Sky Castle,-6.298132,106.640557,http://lh6.ggpht.com/HkM4VqFLe0UTO92I5-tvdbRh2vCG8YPaRo-HN4NJH-lB8EC1CohIgNZtdQ8xIZIz_VZhX2vgAjhkJp1LIrLk3y5W3OkEJOs6VLQ8iG7Ez2-Fd6M,2552306caffc49c7b7adea5aef82e2a4.11
Jamur Putih,-6.297505,106.640514,http://lh3.googleusercontent.com/ViDpd3_baq2NKqPQu5oviY70galXP4KeGheYvxnbzaoXtiquwJ_P6ve3_VSt_JjBGU7-qlFfD23SekDPTIg,e120c8f2fcf746208804e6a316622712.16
Kecamatan Pagedangan Sculpture,-6.295299,106.628988,http://lh5.ggpht.com/YDRCpyKsLp8jGBZT4ZrQNdDGBPWYi7kcCpGqzSG3GBV63zB9d5KDG1rUfVuf7m4xmgx0JOLaez-DGYYMc7cg,7b5f0958e5b945a992562ebcef009a99.16
Masjid Pagedangan,-6.290441,106.635166,http://lh4.ggpht.com/jbbWyHWwli6zAIENR_5WPt-k9X9GQ6way-WheMh24-wu1LSHVBcQOsE1IyrJdy5-xB0vSfKN0gfr7RARH0BX8Q,01d938ca16394a2fa08cfb7d5c3e24a4.16
Masjid Cicayur,-6.291096,106.634211,http://lh6.ggpht.com/CLJyYtht0Do4NrTnNYq78QPHY3R5-FzOv92AE3Cx3fP0OnIvlzl7Ltpeef3X_WSlrU8fvtqt2tprMqXzZgHw_Q,cb62ea91e2954f17a8b12df65e9544c0.16
Patung Singa Fresco Aria,-6.289525,106.644888,http://lh3.googleusercontent.com/QlWCb826h5tumII3pV7-a_VEIHuauLgA8b_qMct3y-4g72IdVWRXMSVvbwSAOkNP7Vjvk2eE3lu0BGSWrwAd,1428051256a3402bb6f64276a1fede04.16
Gate Giardina,-6.294575,106.648488,http://lh5.ggpht.com/lUyr70HwN4rFNQGeV_QWLgxxOVlpKZPdfVt_8ZfWv1_e0R_ldL5CVNqYsufinjkK_0lKohxNdYCeOvWS2A_0Bg,eed6e0716f054b9eb7faa218c9a53f27.16
Gate Foresta Hiji,-6.297084,106.647528,http://lh4.ggpht.com/Zkdjo3EC-yvbrRFsD01LtC9daI9woJ9DiShg7oz2y-aHvhexn49MW-uwLrHK3ci8DUJ29Y--ZKiEEXh5qHNa,1eae5655dfe34937bf002aa9ef97201e.16
Ornamen Kayu Foresta Ujung,-6.291818,106.649267,http://lh4.ggpht.com/SsLrHf1rUTsQK-gtNUuQ-Yq_1NMM4VUwTNacWBql2TECTh_KVMau_6oNpIvzAqns26LpQd7bKLq3CkL7QbmWtQ,fa29f4a2f4d94b5b8fb6d797a3e50c5d.16
Musholah Al-Amin,-6.2926,106.615817,http://lh3.ggpht.com/E9wgU1GgihK53VdPoCBR9EgUn3Z9-F7D5hJuSOa3YtNW09FDJkVlAZ-8_KIPTD82r3Oi_7Fj_BlLL9Ips9fq,ead103b2c1974b40bc6d7bb27fa688d6.16
Birds Cage,-6.282792,106.71416,http://lh3.googleusercontent.com/LWNmjVc9lSGXi-Rm5v-T2lj4bVkZz_Ao7SKwTmtFDVgS0cQBI3ED0UxZ4hdQmqyPr9hiWlNArZyyRHOgyDEv,137d385be0f043afa9ab65929f62eb15.16
Pingu and Pongor,-6.280803,106.710491,http://lh4.ggpht.com/nrlhiqwiIzqtF6zmAdNdCaxsuXZdP9Xenm_Rf9S0wCgQOA5l5QehC422yrcQ3TxLSqru4fY1bUOFG9QsMPY,ad32a5f2be7a42e69d1ddd61dafdc513.16
PATUNG PENJAGA KANAN,-6.277578,106.708257,http://lh6.ggpht.com/SKhQSenIFlw_Aocu1iM_x40QguSXyfaRHXv9x_ScDDpn-iaxBf7WzyAnndk2fvwyTOQYNnQnvLhUiEJUffRf,2381d9d654784489ae0835b8fee2c955.16
Lion Head,-6.277366,106.704893,http://lh6.ggpht.com/H5VYQNKm-S5CbG6CvtFQgiwm3ceDFZDLrzr1cQC-XIVCSWDeXlUrbdr22Sp8DP0rN6sMScX92I6Psp3C53eB,786714a54853449fa4fbea32c701c881.16
RM Padang Minang,-6.28108,106.698033,http://lh6.ggpht.com/NBg1T8yi7Ww_25zxz4NdH1TdYNLygXrFaTuAIF6kUJUP604C1t-voZxW6yo3Li8g_g1zxLVzDMlbRQmMt7mH,ff44af81c382405fa935bf41aa27b0ca.16
Rajawali Art Statue,-6.281806,106.730558,http://lh6.ggpht.com/tPeD1PmI46TVaX6IKvXLMYaY5UwQynjqD1TpuRoQZkIGylbOJ6cSDinxHlTFmgw8c_a4AxQzXb5YlX0yrVYk,72ba40e46882485ea14431b25fd7b5c4.16
Gerbang Taman Senayan 2,-6.284186,106.704583,http://lh5.ggpht.com/aclTFjcjGxCIgP7vZkmlOwf8BTk0fqDh9_ccaCtyqacjBIbTGU3tLLksx2P76DAqygyGe6HrwJre5PAK5RE,e3a96046abbe406f91901f23e4d03b4f.16
Tugu Makam TNI Tangerang Selatan,-6.283996,106.700787,http://lh5.ggpht.com/nSdCn2MHvOyhwJPJbsM4a7D6aYBLCaGlHzcK7sVWmKMlaTyN92ISCPVKpK0OcDMqBJUH2D5UOCqm_fQnrSf9,f97821486aef44c59da9e79a0d2af46a.16
Masjid Jami' Baiturrahim,-6.277302,106.731883,http://lh5.ggpht.com/jyeB-6DvF_klgaytEEUBwWUC-jhNSflJsQ3mmnEEMzlrKROjG8j5p7bR7HTmKOiAH7O5vxSayoA-tvZiRKVU,81663c8a29a44ae8a597f56dd1cf3cee.16
Rumah Adat Bugis,-6.279401,106.730651,http://lh3.googleusercontent.com/IlxPOjxfCjxMpPJE1LlcW8seZF0NhrTEgODpzAH94f2t21mAHu29CdZxGUgcKZWpCDE2sar-XC96LDReSSo,d51a3935c6ae4e2dbb7ec96a0177156c.16
Taman Bermain Telaga Sampireun,-6.282074,106.729466,http://lh3.ggpht.com/rZbUHsz__c80nve98er6rDykw7rrfW1QP_viNNil8goTaXvRnnN-HNsmqT_qibdfTGP32Ichj-ysP6Lmr68,24629967f6fb40b9b465c2def1eadd26.16
Maleo Right Sign,-6.280926,106.710738,http://lh5.ggpht.com/sv4yEPK-Zi-FjKWipO4-3FD9SJqpphJJJ0K39OzstEtDdeixnT0Cg_rLnqPzXGQbvM626wk3Rkqmssjx_B1FGg,8194a98ccbbb4d388156294622e05305.16
Tugu Jam Sektor,-6.280545,106.71314,http://lh5.ggpht.com/TGyfqcd85o6W89Y21ZvvxH3q3BX-lrZRCYWcK7kkNUR2v51I3qWhUYBd2uNPVP9oUV5tH5S0d2-npdaU5qSCPQ,d827233e85bf44eeb397138c39f56e9b.16
Masjid Nurul Hidayah,-6.286238,106.70813,http://lh6.ggpht.com/naABubNahCtB08tML5jFYwo34p32PCII4wDHQ7Z3Fjbzj8bsbvtrHf7yhsQoXOmF35C4QFc03fI_UMoOpD1c,3fe7370893044212921a7f7948ac2037.16
Masjid Al Ukhuwah,-6.284176,106.709353,http://lh5.ggpht.com/88tfIxD4HMBLITYqmVI40RRw8tI6glKB07cQEWtMizxmvSF81rCFhalRk_BFjD6p091qE8hopXbXXL-SZSJ3,fcbbb59114bd403895727d7c4c072fe7.16
Gerbang Senayan Bintaro,-6.283188,106.706774,http://lh3.ggpht.com/XqlFO-IUAZ104Jvt7M2l9841bYShu0gFa5Ovx0uwE5fS58XjZcxYnjXN50eoUUCNGWVR_97gdlHy57czx0eivw,fa9584be7e234e40846b894274761f3a.16
Multi Culture Society,-6.281473,106.707874,http://lh3.ggpht.com/sv_2k0-o4s5cn3TXdtXUDayX2dwxeMTgGJxu3eHU8lp1oyJEweYyMLTaa5TTSYH9ULxrigmGBo8q0OBnJPoz,78adcef4688242edad076e12e580a48d.16
Mural Bifest,-6.280635,106.71454,http://lh4.ggpht.com/19IuNrDEimz8pLlp2lAk15q16VfNL5Ax8CtVPcClbBgFdaX4rXVogLnPntpsghyk8nJv_1VFkXpyf9-Jyi8,877d46ffde5b4d9d85ac65f9047de184.16
Sun And Hole Statue,-6.283571,106.708875,http://lh5.ggpht.com/QbwbZ6__TMgm5hhORTIWNHzbx18qMIt9-Z1yPA33ZNQZ1zsq37DAQhmfBLdMZ5ZInqGPv1P_dlNZE_-U2LQ,417e2868749a43f383a1534a086170b1.16
Masjid Raya Bintaro Jaya,-6.284021,106.713998,http://lh6.ggpht.com/hB7ijrU5Rd2CrjJVRml5sk-oZKO1LPBvGR59UXs-RvVMj9Nu3rVjesBqtRlBdF6uLVQ0HQR7y1lunenC0Cys,04fb5d6688d04551888a11f060b685fb.16
Starbucks,-6.280858,106.713783,http://lh4.ggpht.com/Yiw5PH7suOM41VPTZosPGFnwfBjBPvpZvIxsWOE7CcQU6RoRNSgknqzv8iLkYAJRpRmjBR8JzmBcvKTUkK_D,92741f3e8ac148529319b87da6f40775.16
Masjid Nurul Hidayah,-6.287278,106.710446,http://lh3.ggpht.com/RgeTmsDbY6W0uWeRMOIrzF927VV6csQ4po5cHQSFWvBirg8bt0zBh72V0ary5LYBqCIESQrYlrVTrMcReNhV,1c6f3bf265f149fd846a438eba411e48.16
Menara Masjid Raya,-6.283809,106.71369,http://lh6.ggpht.com/tZdPl5Pfsf6EhHyAEixH-ePrBqhoYFD_B00JRqNBcMlyikOfkzz89OdvT-yXqvp4QCWiTrq6XdDpGmtGDOd-,4720f6cea47c4451ad8914cae412ae19.16
Mural XL Biru,-6.279227,106.696459,http://lh6.ggpht.com/CVgx2gWO1lEWFV0ZuXWCvfeNOPmkYyLS8RzwJBLy1TPmzaKgIRy9ekHtda3CYbBdgRZ0M5zrxf-86Mgau2i4,793e7e46a1424219930bc3a16c6080ed.16
Patung Panda,-6.284991,106.702145,http://lh3.ggpht.com/mh_RTe-X1eWpFK_nSaKqnUP6TXIh97YV_f5L7dN-sotmA-F1rouT_8-qVXbOZo6iyAvoJlIUCiWb_GgXJoIj,c7a52d5df459410dbf42f501133bf607.16
Cafe Racer Mural,-6.282717,106.704744,http://lh5.ggpht.com/5-EZe58CBqA_cMPd8QkTodIUpgrzrcvuLHOLxOsyOXejjXmNz3oxYYer4hOLLD8unc13HJ6DCBsBQUUc69hk,014f1d4309f94b64bf1523b12d4779ca.16
Masjid Jami Al Ghofur,-6.280691,106.697451,http://lh5.ggpht.com/DCO-dJxe7mSKesopiLpkxN_-uLZgZdCe751KV552WFdqxydbYT7hFdLfKq8LVEm6JTH88p4FtYGQC8mYINdmPA,088523b10a8444138cb298423de384ea.16
Patung Dolphin,-6.284999,106.701629,http://lh3.googleusercontent.com/pWX7x5-NDIq2pn7pT_JlncK7Hh2PXsKS2FvzANXiSSvf1rQxYg2pUdhyIXXuGN6oRlWY7kRZGsvMQOxWo6E,3a8e18fe3e754d4aa29542c48330f540.16
Permata Bintaro Sign,-6.285809,106.699532,http://lh3.ggpht.com/1WPRLQPb8ZqTaWhSNh7zo6NNNA4uAocVX7V3dHpVmM3NhmraiICCYkUcUnKlL_jc3OPcQ34qGk-aiA627aH92g,0c4ae24790b4464e9e8b6ce584dbeeb9.16
Pronto Moda Square,-6.285285,106.702278,http://lh6.ggpht.com/M99iumRKyLACz0O6VAUtad1A8h9_BUFSuw70nCq4l2nqOnJIsBkYJpSWgO5tNXpYF65GA5GwP4QRjVSb0qN_Sw,e9ae96c99ee84f709a011bde758c75a3.16
Masjid Jami Al-Falah,-6.279305,106.704164,http://lh5.ggpht.com/9Kdyz0HBh5Wgs6T7P1iaFYH4o7dE9LMJP5To01EffamUobxPTWLAtocsneSm7eYA-KvUmbgCc-7ePRc_-J9h,82191f9967db4fab8815cd30e68d1be7.16
Masjid Al-Aqsha,-6.286645,106.69863,http://lh4.ggpht.com/E7p6fHOUcvCNh8f8TlsXk5AoHKPbCF4YokB9sQRxmmfxxpKSrUkXgrjY43RzMmHEfC2Dg0bvfXzfEYOF61uQ,1c1639666a5446c8924471dcc314e75b.16
Gerbang Taman Senayan,-6.283283,106.705757,http://lh5.ggpht.com/r3OP5IUdx2AHaq4R3mjQiw1rZlcZguyQuBYfsXLLR0s6sh6C1woCjrKDoGbUq04LC3mw5Es3GuDO7MdJ1XJF4Q,7a61a9dcf06a48b0aaaaf246f616bd6d.16
Javanese Gazebo,-6.284659,106.701667,http://lh3.googleusercontent.com/cthVGAIuy7KFihFKEYuVRmjV8ftdYsL11EuS2MSqXmANs1WdxiSwmiEUSFJAfIjprsn4wuo3Wg2ooQPzQpP2vQ,336b388f7cce4aa29f4f8be73ffe1558.16
Global Time Capsule,-6.281749,106.700336,http://lh3.ggpht.com/tP568XQXjhenZ0Or1X1H--zIhNge191nIB_Nyav-h34zMneUOtayOErNRo7zUMA8GI35ALHqITDxM5JHFeDB,d9762d6b9e59493ebfbadcc45e912996.16
Masjid Ar-Rahman,-6.27934,106.736529,http://lh6.ggpht.com/sT1bv2I02yVAa3ZF6AD_Hc8BEcob1XX6CaoIsLkwPrCJ2r6upycxXEdL39bfSFy0F2hzXp1bJQXZZRc3j-th,cf5aaae955e84471b82f3078ae4ce2a9.16
Little Horse,-6.282151,106.730353,http://lh5.ggpht.com/UZsarYJW7mUs5L-F6gonykLJxhYf7qK4fp3rV1sTmxcPHod4Sy2qsRpabETEjT61Njr28fuJqS26YtU4A-M,c40f9349d4294666ac4f5515388be18c.16
Bukit Menteng Fountain,-6.278919,106.728895,http://lh4.ggpht.com/1xAtw3dCnRrk3nTQptQOUm8t046InN_tDCeGuHlFgCsuyxW5Av-oa6EXpyJs6ejgCT01_1fiNL4GrcakFWc1,8af81e5e52ad40b28df397d9a15a947f.16
Mushola Attaufiq,-6.285258,106.734217,http://lh3.googleusercontent.com/KNVKdXKcW1vOXdCVGIEM_g-L70PZ4fEVMMnQakLDzYXsnRR9xtgUfcKccdGDIVp3ipu5aHf6y4gHSDfYEqXo,75c0f5323727405999a67519295e2e6a.16
Mesjid Jami Arrahman,-6.284736,106.737815,http://lh3.googleusercontent.com/dgstDdrqYuPsC9S2EMpWcUlcz1R7nWJw_CA36NxrU6PYdXlNoCodIuLZjwzflO6I5k5CLs5vFJuQKRXVt_2aRg,5c07fd46a36649cb8b2e32aebd87ece4.16
Telaga Sampireun,-6.281817,106.72939,http://lh5.ggpht.com/N_6_IO4prff0WX3sIiPcl1hUXmKMX_iK1VKVsnLrofzcC804NnoIB_QPUqOB8axJd0drpU4gVIhdmWGpYbQASw,169e8ece74724d758b12412ee9395bf3.16
Musholla Pak Haji,-6.297146,106.737451,http://lh3.googleusercontent.com/ce6Ulq4LrNZlbpyzBX4qIUAAVOWofUg5GYdA7M5s6cdQauGTprYByXUxiz2F9qwdGhuID6dYTOX1sRwEmT_H,20204cfe8afc49da811de34fe1134168.16
Masjid Al istiqomah,-6.296042,106.739621,http://lh6.ggpht.com/Ggr_M8XuXUWeZB-y5wDEA0JadsyJTxfr2KwMw-jVhWjq98kYn6ll7oVZjiKEWQtOwZiNgvbtc2pLbCrEddY,bef91f3ca79a414fb722df9c23385484.16
Mesjid Nurul Hidayah,-6.297442,106.733776,http://lh3.ggpht.com/yBbupunjC02rHukUlHWotAgX_F9Yw87Ki36kQG_p_bxgOAJVcWnJDJqh8MHz4tZk341iyhghXbTUT7PWJlMq,52b27db9766e43ac932a28883d7e32bc.16
Musholla Al Mukhlasin,-6.287598,106.735577,http://lh3.googleusercontent.com/J--WBZW_Xy6-DF_t7vk8soS3GKgW8G5eJs3F4RhpXaAUlJ2Tf0TG4eeEHOvug1vT-fVziHRCtdnTc3jR4pk0,e0482f39745b439b98adb711144f396a.16
Gazebo,-6.289213,106.72069,http://lh3.googleusercontent.com/0GLnQa4s-9fIIHLWiM3eKTdSdtrimscOjyi3W6hx-DBWBBpiF3b6B7fsy_xly10i9MNuOUkHmZMwyiaKs-UE,d1cab72a38e14748a59496033873cfc5.16
Masjid Nandjar,-6.296665,106.722583,http://lh5.ggpht.com/uUYmd2PxQpTsfQlYYZ8ryxj30CE8GPvkClcdcyLldBVcC1Wu754kyhIr3UE1l9kGu1vFuL9IvTOrX-uNwtl9,dd1e50093b874d07b57f8a07e5a9770d.16
Masjid St. Sudimara,-6.296913,106.71231,http://lh3.googleusercontent.com/PPjBbyvCPihy5NeHAzBDAD66faTe9qy8ZraH2bt0EBzL6v21YFCw3pZ8mlnJBFg3rzz2Gtf_AUCGw5gKflE,fc74ced158a14f21b257091e2fb8f03f.16
Uniland,-6.296041,106.711694,http://lh5.ggpht.com/_kj5U6uKHrkKgrKAd2OCngc743kcvuCyI3FBmYCVnNUuG5s6XcyFgw2NYDWibwB-EG_KReCEYHGh3awwz_Fz,614d09866cd743bfa91a0c8cd9928e3f.16
Masjid A. Darmo Thohir,-6.294982,106.713303,http://lh3.ggpht.com/_YeFKdfhLL24hA1Ue-b08EOYDLgEFH6eo_Dz4v4KiF4CbAO7i3iR06dj2NiRd4Ou1NzRjxQaQDCFSJfJ2NdURw,8f22ec1b28e24b988efc259f6df97577.16
Tugu Lingkungan Binaan P2WKSS 2014,-6.297552,106.712903,http://lh3.googleusercontent.com/Bpd10q9U3MQEHl4DM6mSW0Ck4D3C6tPcvG-vrPk-rkCVxWmelVY11Fe0HEQCp8_e_fbM6nRkVPd-PWzr1EE,ea07908f9de44be4ac98845267f03609.16
Masjid As-Sulaiman,-6.295891,106.708832,http://lh3.googleusercontent.com/4B-inF3Pv6CkUfHcsKpH3ETCnv6VCzgS7GdAEWG68uyt7VgB50wY14nw665pql3s7YSgnAh2QKPjK0b9jAGC,e818d507fd1043f698ab9f225b260052.16
Masjid Al Muhajirin,-6.293172,106.708257,http://lh5.ggpht.com/Yl7NX_z-ZLop48Gpq3LPGMipndx9n_vNkepdNCTuHeMc1vQ7Od15OQ41yYwQrAJiDy2K7ildjsdrf5HAUrQ,560fa090396c40cba9c7f298702d2d3d.16
Lapangan Tennis Vilbin,-6.293172,106.706406,http://lh3.googleusercontent.com/LzzxT5hoyjEFEBgQshY1l1MFS89MUV-kb_zrlyMCsdVSO5NKt9Znz1zUkQwCoS_6_pQ04Cjg1vATpCL2YH2Lug,8be3029b6fe6470fb5e34386bd171ce9.16
Stasiun Jurangmangu,-6.288624,106.72916,http://lh3.ggpht.com/bu2BrA3AIjsTMxMR8FyYmT9vdWS9cgehSur1MNmq0ClBhjTd2qtSh_-QDwPgZEbebyaptiIbP9iqPc7WZ34,5ea870387e1a4e0a966164eb97e71f50.16
Mesjid Islam,-6.29732,106.739329,http://lh5.ggpht.com/w5ikX3Y_AeXYiE0Q5aNAIL2wTAQQQIlyW7jwr0yZ_Z8z-UMdfoFDizfnumv8xqrxpJBYNQp68Jica0FFgH9N,b3e8c9cc59454a4582aedff279b044a1.16
Surau Ayo Ibadah Rek Ojo Lali,-6.295,106.735727,http://lh3.googleusercontent.com/ADo8DIaaJtWRUZ0EIkBn6uGt0HqTHpSeceD0hQpIiq3mcFDXhA_3F6RTuM0yZjamOVdfSZectWntG41vSds_,fd08cbbec4ae4e97af014e01fdc7eea7.16
musholla kampung sawah,-6.296412,106.736273,http://lh3.googleusercontent.com/-MoIhdtWjvadc_TiXJ0282ae5U2rdNrrKFAS7Ui9vB-T3exNLMDBUKpoQVsseoDVmbkB-7VVwqAS2C8j8rZfng,7bfd9c8dd3134e96aefe9a57ffe86865.16
musholla menjangan iv,-6.290113,106.737714,http://lh3.googleusercontent.com/R8bBScKXzobop4KVJxtlpnwcnDEXVJOf8smk4WP0MjYaGUMcLh70jezbISrwqi99OIDA5Nl7O5CzUcS-jCIl,4fccb1794f4c43e28f7462137628f393.16
masjid blok asem,-6.296743,106.736617,http://lh3.googleusercontent.com/O_6CZwpJ8exnxpV6_Qp9ABqhNuHql2vsVmiF393vMiZOHtUklrCNdahbLwcuiT2-f1ehzPPStSqxfpzqYAXrdw,dfe598c445f641c6b9b348f7cd687265.16
Musholla Alhidayah,-6.291215,106.738579,http://lh3.googleusercontent.com/e7dBTWUby8oKnRL4ONbA2QssZmWoFjyB4q7vJPeR-_XA6pFMBjqXHvKWwxDdLfj39IFR3yqX6GjM_Jqbd_o,bb82653711ba4d9996a1c3088c0335ba.16
Mushola Al Ikhlas,-6.293748,106.733041,http://lh6.ggpht.com/3kGLMDMK_TKrNc0QG1BnEnmfPGgLkHbUNg9J-mihBZT1jKh-xe5iQGSVgqzzai1UC7Zt2pipeXNRXtd9wuw,d90889d0e0ec45a59d88b694698df88d.16
Masjid Jami At-thoharoh,-6.291095,106.730037,http://lh5.ggpht.com/B-813p4Guo13TqV40_TlXBnmSLNa7DGa7Znz5t8V3bG27t_MbSZYesRzxujyKxteZem0Ky81PtqrdLwhDUtp,412883107aa84268a1025dec8b521c23.16
Patung Penjaga Kiri,-6.297724,106.738209,http://lh4.ggpht.com/lslBIy_ZhnOyxDoa-70G2P7oaAoFf1XjWZ4TFI3Nxqv7NhoWYiL9czQxa1-1f1w8qMZg7zfrv8TSXXwNvB2L,21ca4bb795cb4d37af011097ee3cc920.16
mural in menjangan,-6.29535,106.735047,http://lh3.googleusercontent.com/uJcqC5UH01ofbysabYbH-eON_vCwg709H1PwhPH5RwoKyoAyI9BbtLprlatkqNgCzCT8D_DFKbXODwTaOLvqmw,189b8312da314998972ec750abf6b55c.16
Musholla Al Arif,-6.297145,106.721727,http://lh3.googleusercontent.com/averTN8O1y644_w5W8sCxm_ph637X0G8Oi9bzxlhS_1EKFhxVPVEV0lvoqSo3Nz9F5e8qlf0zfQNmX2IlMvl,1523d782d9cb4ee48ecfefdcc47b85d4.16
Tower Masjid Nandjar,-6.296504,106.722765,http://lh4.ggpht.com/T47a1NQrORvNEtd_U6Upb86eQBnePlLX2WeJTtz9Ph87IN-Tf_zTT4RVxf1GpiYglM98dr33rbJv_gaB3eVZ,7be8b5fb2f914077a58ea8b8f58ecc44.16
Mesjid Putih Cendrawasih,-6.291994,106.723724,http://lh3.ggpht.com/tOKblLG_syJdtg-pCi12DNVhHFuHIUgV1C0OvygyqmF8HDdI0ZdeDXcXyUqr50ZhYpMmX4OfWnf1eil1F-IwmQ,4ced3fc0ada14cdca2a07fdde95905f6.16
Masjid Taman Puri Bintaro,-6.28801,106.721461,http://lh3.googleusercontent.com/x_zFmBS-WNaIxcptwkV_Gj3kpVhkdV5huQO5KV5UNTFt1qxlATdygSe4jsP11_78u7cOtBZsEeyajjMV_H9P8g,ce4d3c60f823428fb65dc3c8fc8fcea0.16
Mushola rekanis,-6.293656,106.722254,http://lh3.googleusercontent.com/JcZcnn3hRF6iahs2TbAPQjwmMVJiSD12aAX0wZzr35fA8XLgJpjCevsiRBLe0FDi-qxNsnOXZRdmu5Kkbp4t,0fb53650861c4de5a67e7258c39ba9b8.16
jurangmangu train station,-6.288887,106.728518,http://lh3.googleusercontent.com/O2q7aTo7Nd62qWFuToDSmRVZlMJhl_cgweBFiGLactj6BSU57Mb27jJVYTQHvyUUB39e1G6h8LIz0U-Y30rHxg,7cef3460a2e244e4904bcdab1618b961.16
Masjid Hj Tayib,-6.292792,106.710849,http://lh3.ggpht.com/mzlzDpOP7-LwQ0FudfwLA-wbf5kUYhf3VYe_cgazoVNkZodqXbcaj_BG2O-A7coB_xqjUA0ycXAieZTLt68,cc81f41d8a764cc9abc0a5d96773cc78.16
Sudimara Station,-6.296657,106.712702,http://lh6.ggpht.com/FzaYHchdzgJS92ehq9bSu7H9P__w_3wcRZetLU0UkUrygP_kSz4jGJ6TkKQV-zM0K87QJMjW3uZYcw6wBIBguw,29a0f25325e84858808cba58f4ebbe34.16
RM Padang Sederhana,-6.296588,106.71179,http://lh6.ggpht.com/Fqu2l7yqQs9rjyhkKzPyIT36rD2bFFFTFaKzIly33YOtbMMSvbraC9kg7kBEft3hBJEENFTfEUJQC7XVoZEX2w,c441dafd3992470190216a4dba950f1b.16
Dua Mini Perosotan,-6.29098,106.706573,http://lh3.googleusercontent.com/hxPi2-9uLiLbsgZPHrjYH_EYUgqezmypL31R2N-cw2hCKalBZ3jVbj-ZMazpTRB6twFQt0mmTnjpBuTmDPg,be563e586b7b4b39b5e2390d2fa50c5a.16
Stack Of Rings,-6.294767,106.714619,http://lh5.ggpht.com/jSph-9pH2UYpTLyQsvz0IMm38gghyABF2n7TWj3Gkrof-QbpOz9ERuV1elsq8zAzxhprr4aMirhAVU5p1hyyPA,383f4f95894449a1adf603f3137978d3.16
Musholla Nuruswadah,-6.288983,106.709435,http://lh4.ggpht.com/ASRX-NMj_-nzfBsYkuRUQuRR4EWD9k7FHfuahwDYH65GUSnDtLf-_FOaL9vGXbMut3y__OYPUj_7OFzC1vo,24097f1cdeda434b967e4dab988d1b39.16
Patung Penjaga Toll,-6.294745,106.71487,http://lh4.ggpht.com/E8Bi70Dk6hzcOz1Tv9fvbQvI5OG2iswr2nNeR6Hvi-XVcjxPb0G3NeYc24AAyQ-l6v5yUj4wTPzHN3r6P-Ad,274c1b27bb614677b84644bfd31d44ba.16
Mesjid Miftahul Jannah,-6.292261,106.709601,http://lh3.ggpht.com/XnINtHw891grwxs54TA0pFNMhSR0Q3eSNCg7MJZ7SqsXbnvc9vCVuLVxj2edCRM7VQxcexk3E0bbAxI8LC1N,9fa563de1d0b4ceab0c8a7a4235f55b7.16
Kubah Mesjid Terusan Gaharu,-6.279806,106.807872,http://lh4.ggpht.com/_zO9Rqg7PwwlribkBeuHyJ1-AnMwqd6fY5uull9fy9W9Xs6-HvN02SjU1QzoUaaT0p2nh2u7h7XJQo6Ie7Rs,3e61ec429bc147288f83c6accb911d15.16
Masjid Darul Iman,-6.277573,106.808175,http://lh3.ggpht.com/L1n9VajGcmncjH7H85wW_ME2zM4h4gSaUB_hrsFpr6hqJmkdiZT89-lpTbOAxqNqSP9wgbJ80SVMQ2TlWY-lcQ,12d61a92808742eda9b92d30e7631e5d.16
Batas Wilayah Cipete Selatan,-6.278896,106.814087,http://lh6.ggpht.com/Y26kDZ6uLftg7-KptC8ExhPOO2cWW849IAQ--L_JPpfvSsa1Hy2YFkbB_CXGH6t4w7pFEzPWUN_clMsuhOGZ,95180186d1604ec888ac4fbb9ed1143e.16
Masjid At-ta'lim,-6.283645,106.817297,http://lh5.ggpht.com/FuyoghxEYr3WmDxCKszKZFCHSoTm3zaM8Wce0Z45kEskCr42AF2sI5VFJydvVvY_n_ltsx_cFGPWtYQjU4vB,53a7863ce0444d56ad75a0c842dcd561.16
Pet Care,-6.286728,106.817777,http://lh3.ggpht.com/4X4kKyTGDPmKbLpuqoY8hsGWzFkP1XxlHQ2uXL5f9EhDi7IX036_MLwM9MsYeI9tnm2nLboZnuth_Pr7zh1D,1caa9d1a029740d49a4dfa0d3c1c321e.16
Pasutri Statue Joglo Kemang,-6.280143,106.815436,http://lh3.ggpht.com/DPoP1zo3eKe6EmzFMw7j4_OY5N9GB4JEolzy2nd69PSg23M_3DhktH44JjKuvXBnJnbheuuUd5B8beyvEDop,fcc0c623d18d4075a6ae4f2579c9965e.16
